2.5 -0.291231756138316
3 -0.410234150616595
3.5 -0.438751116521278
4 -0.468520949033837
4.5 -0.480804478401371
5 -0.483890158307918
5.5 -0.487118884751691
6 -0.488413497045486
6.5 -0.488726196120952
7 -0.489040841986678
7.5 -0.489160012576653
8 -0.489187566857396
8.5 -0.489214370736959
9 -0.489224088542679
9.5 -0.489226266853895
10 -0.489228337557276
10.5 -0.489229066381186
11 -0.489229226333541
11.5 -0.489229375994767
12 -0.489229427590094
12.5 -0.489229438743888
13 -0.489229449061066
13.5 -0.489229452563983
14 -0.489229453312719
14.5 -0.489229453999302
