-3 -1.49997792064788
-2.96875 -1.49997313909237
-2.9375 -1.49996738307642
-2.90625 -1.49996046753329
-2.875 -1.499952175114
-2.84375 -1.49994225110744
-2.8125 -1.49993039768203
-2.78125 -1.49991626738856
-2.75 -1.4998993782146
-2.71875 -1.49987939518016
-2.6875 -1.49985571165951
-2.65625 -1.49982769724133
-2.625 -1.49979462456366
-2.59375 -1.49975565646442
-2.5625 -1.49970983162811
-2.53125 -1.49965604868913
-2.5 -1.49959304863554
-2.46875 -1.49951939611984
-2.4375 -1.4994334577432
-2.40625 -1.49933338196977
-2.375 -1.49921706338292
-2.34375 -1.49908213729244
-2.3125 -1.49892592936662
-2.28125 -1.49874543560794
-2.25 -1.49853728376361
-2.21875 -1.49829771129834
-2.1875 -1.49802250890028
-2.15625 -1.49770699522104
-2.125 -1.49734597076144
-2.09375 -1.49693367714284
-2.0625 -1.49646375106087
-2.03125 -1.49592918248098
-2 -1.49532226525079
-1.96875 -1.49463455190311
-1.9375 -1.49385680675439
-1.90625 -1.49297895919352
-1.875 -1.49199005819662
-1.84375 -1.49087822808349
-1.8125 -1.48963062655845
-1.78125 -1.4882334048152
-1.75 -1.48667167234806
-1.71875 -1.48492946365085
-1.6875 -1.48298971685589
-1.65625 -1.48083424617325
-1.625 -1.47844373336232
-1.59375 -1.47579772074285
-1.5625 -1.47287461416335
-1.53125 -1.46965169537867
-1.5 -1.466105146778
-1.46875 -1.46221008459822
-1.4375 -1.45794060681153
-1.40625 -1.45326985167549
-1.375 -1.44817007361091
-1.34375 -1.44261272832988
-1.3125 -1.43656857579948
-1.28125 -1.43000779821409
-1.25 -1.42290013012724
-1.21875 -1.41521500632111
-1.1875 -1.40692172300356
-1.15625 -1.39798961424444
-1.125 -1.38838823712328
-1.09375 -1.37808758216599
-1.0625 -1.36705827853851
-1.03125 -1.35527182224324
-1 -1.34270079295188
-0.96875 -1.32931915059523
-0.9375 -1.31510240103662
-0.90625 -1.30002789416564
-0.875 -1.28407506106147
-0.84375 -1.26722566123409
-0.8125 -1.24946402558776
-0.78125 -1.23077729266608
-0.75 -1.21115563365473
-0.71875 -1.19059246870588
-0.6875 -1.16908466288631
-0.65625 -1.1466327080067
-0.625 -1.12324088218839
-0.59375 -1.0989173865943
-0.5625 -1.07367445661551
-0.53125 -1.04752844539942
-0.5 -1.02049987781288
-0.46875 -0.992613473217807
-0.4375 -0.963898135749836
-0.40625 -0.934386911133753
-0.375 -0.904116909434773
-0.34375 -0.873129193532145
-0.3125 -0.841468633501537
-0.28125 -0.809183727501253
-0.25 -0.776326390168118
-0.21875 -0.742951709932129
-0.1875 -0.709117677059346
-0.15625 -0.674884884602857
-0.125 -0.64031620480127
-0.09375 -0.605476443781764
-0.0625 -0.570431977722354
-0.03125 -0.535250373867306
0 -0.5
0.03125 -0.464749626132694
0.0625 -0.429568022277646
0.09375 -0.394523556218236
0.125 -0.35968379519873
0.15625 -0.325115115397143
0.1875 -0.290882322940654
0.21875 -0.25704829006787
0.25 -0.223673609831882
0.28125 -0.190816272498747
0.3125 -0.158531366498463
0.34375 -0.126870806467855
0.375 -0.095883090565227
0.40625 -0.0656130888662466
0.4375 -0.0361018642501644
0.46875 -0.00738652678219281
0.5 0.0204998778128755
0.53125 0.0475284453994191
0.5625 0.0736744566155115
0.59375 0.0989173865942967
0.625 0.123240882188385
0.65625 0.146632708006697
0.6875 0.16908466288631
0.71875 0.190592468705877
0.75 0.211155633654731
0.78125 0.230777292666075
0.8125 0.24946402558776
0.84375 0.267225661234092
0.875 0.284075061061474
0.90625 0.300027894165637
0.9375 0.315102401036621
0.96875 0.32931915059523
1 0.342700792951885
1.03125 0.355271822243242
1.0625 0.367058278538509
1.09375 0.378087582165988
1.125 0.38838823712328
1.15625 0.397989614244444
1.1875 0.406921723003564
1.21875 0.415215006321107
1.25 0.422900130127237
1.28125 0.430007798214094
1.3125 0.436568575799479
1.34375 0.442612728329878
1.375 0.448170073610909
1.40625 0.453269851675494
1.4375 0.457940606811529
1.46875 0.462210084598216
1.5 0.466105146778
1.53125 0.469651695378671
1.5625 0.472874614163345
1.59375 0.475797720742849
1.625 0.478443733362316
1.65625 0.480834246173247
1.6875 0.48298971685589
1.71875 0.484929463650847
1.75 0.486671672348063
1.78125 0.488233404815203
1.8125 0.489630626558445
1.84375 0.490878228083494
1.875 0.491990058196619
1.90625 0.492978959193518
1.9375 0.493856806754393
1.96875 0.494634551903107
2 0.495322265250793
2.03125 0.495929182480981
2.0625 0.49646375106087
2.09375 0.496933677142844
2.125 0.49734597076144
2.15625 0.49770699522104
2.1875 0.49802250890028
2.21875 0.498297711298343
2.25 0.498537283763613
2.28125 0.498745435607943
2.3125 0.498925929366624
2.34375 0.499082137292438
2.375 0.499217063382919
2.40625 0.499333381969773
2.4375 0.499433457743201
2.46875 0.499519396119844
2.5 0.499593048635539
2.53125 0.49965604868913
2.5625 0.499709831628113
2.59375 0.499755656464425
2.625 0.499794624563665
2.65625 0.499827697241326
2.6875 0.499855711659515
2.71875 0.499879395180164
2.75 0.499899378214601
2.78125 0.499916267388562
2.8125 0.499930397682028
2.84375 0.49994225110744
2.875 0.499952175114002
2.90625 0.499960467533289
2.9375 0.499967383076425
2.96875 0.499973139092373
